,time (min),LS,time (min).1,UV
166,1.2707195299624698,0.00198670299967525,1.4081872770294899,4.0262122281739796e-05
167,1.27890931275582,0.0019071432404357898,1.41637705982284,3.3651034470802196e-05
168,1.28709909554918,0.0018275834811963397,1.42456684261619,2.36598539306168e-05
169,1.29528887834253,0.000409565631440709,1.4327566254095399,1.50217286164201e-05
170,1.30347866113588,-0.000370282682731379,1.4409464082028898,6.97594594501339e-06
171,1.3116684439292299,-0.00177979290281751,1.4491361909962401,-3.6401275190325e-06
172,1.31985822672258,-0.0018677167328016,1.45732597378959,-1.44784111945771e-05
173,1.32804800951593,-0.00195564056278569,1.46551575658294,-1.81759300935805e-05
174,1.33623779230928,-0.00150573016045774,1.4737055393762901,-1.5229503730829599e-05
175,1.34442757510263,-0.000281201477362781,1.4818953221696398,-9.53860736775594e-06
176,1.35261735789598,0.000943327205732735,1.49008510496299,-5.96320792424509e-06
177,1.36080714068933,0.00103219568569646,1.49827488775634,-7.485759490393879e-06
178,1.36899692348268,0.000560386882395614,1.5064646705497,-1.16769310962639e-05
179,1.37718670627603,8.85780790953157e-05,1.5146544533430502,-1.2002368490547801e-05
180,1.3853764890693798,-0.000102549468351117,1.5228442361363999,-9.11798350248685e-06
181,1.3935662718627302,0.0021515887238335303,1.53103401892975,-9.588273027864931e-06
182,1.40175605465608,0.00185799631255077,1.5392238017231001,-1.44164935332052e-05
183,1.40994583744943,0.00156440390126857,1.5474135845164498,-2.01390957455849e-05
184,1.4181356202427802,0.0008423099093299901,1.5556033673098,-2.1634462011585602e-05
185,1.4263254030361299,0.00075086816933579,1.5637931501031501,-2.02211214412482e-05
186,1.43451518582948,0.0006594264293410379,1.5719829328965,-1.12126819939952e-05
187,1.4427049686228302,-0.00032914471262020603,1.5801727156898502,4.08148101469627e-06
188,1.4508947514161799,0.00025099082494554,1.5883624984832,1.66562014620702e-05
189,1.45908453420953,0.0005223306294435269,1.59655228127655,2.63813927828272e-05
190,1.46727431700288,0.0007936704339415139,1.6047420640699,3.21092939456611e-05
191,1.4754640997962298,0.00210311761604504,1.61293184686325,3.2320463499006796e-05
192,1.4836538825895802,0.0027514255553598398,1.6211216296566,2.2599511332389602e-05
193,1.4918436653829301,0.0017542758705595901,1.62931141244995,-6.16565795731906e-07
194,1.50003344817628,0.00075712618575935,1.6375011952432998,-2.33713463714371e-05
195,1.50822323096963,0.000373196603947681,1.6456909780366498,-3.46287241414063e-05
196,1.5164130137629899,0.0005798643618315259,1.6538807608300001,-3.98394521595375e-05
197,1.5246027965563402,0.000537364410989614,1.66207054362335,-4.17288128314755e-05
198,1.5327925793496902,0.000494864460147701,1.6702603264167,-4.10840096959604e-05
199,1.54098236214304,0.000128869901222692,1.6784501092100501,-3.82770401521491e-05
200,1.54917214493639,3.40222530355285e-05,1.6866398920034,-3.40869915070118e-05
201,1.55736192772974,-0.0017007633789471802,1.69482967479675,-2.9726943419147497e-05
202,1.56555171052309,-0.00139803290189443,1.7030194575901,-2.4181833149649102e-05
203,1.57374149331644,-0.0010356481205642599,1.71120924038345,-1.72153111238685e-05
204,1.58193127610979,-0.0009134268995041869,1.7193990231768,-1.0888517233998599e-05
205,1.5901210589031398,-0.000791205678445217,1.7275888059701499,-6.12424910617043e-06
206,1.59831084169649,-7.22419323346726e-05,1.73577858876351,-3.52288422201063e-06
207,1.6065006244898399,-3.97579552161124e-05,1.7439683715568601,-2.99088020898551e-06
208,1.6146904072831898,-0.00010530451978285,1.7521581543502098,-3.27866158853289e-06
209,1.6228801900765402,-0.000170851084349588,1.76034793714356,-5.0226004001794005e-06
210,1.63106997286989,-0.000334428190602176,1.76853771993691,-9.78275807954561e-06
211,1.63925975566324,-0.0017190598302910302,1.7767275027302598,-1.6146035640161e-05
212,1.6474495384565901,0.0005419262730985361,1.7849172855236102,-2.05285016017319e-05
213,1.6556393212499398,0.000795581884146556,1.79310706831696,-2.2769503275037803e-05
214,1.66382910404329,0.00399485386561678,1.80129685111031,-2.53671869260407e-05
215,1.67201888683664,0.007774123956712079,1.80948663390366,-2.98848917638462e-05
216,1.6802086696299898,0.00932085931932406,1.81767641669701,-3.4505075831626896e-05
217,1.6883984524233402,0.00455330860863931,1.82586619949036,-3.0826304667862796e-05
218,1.69658823521669,-0.000214242102045437,1.83405598228371,-1.66659253115889e-05
219,1.70477801801004,0.0006305757370872769,1.84224576507706,-1.82422939780853e-06
220,1.71296780080339,0.00160240519867387,1.8504355478704098,1.01485443824091e-05
221,1.72115758359674,0.00205942142896862,1.85862533066376,1.8991298280100697e-05
222,1.72934736639009,0.00134583079001037,1.8668151134571103,2.43472575410036e-05
223,1.7375371491834501,0.000632240151052663,1.8750048962504597,2.5629693508469603e-05
224,1.7457269319768,0.00048715705255428704,1.88319467904381,2.59468500111339e-05
225,1.75391671477015,0.00124626774189621,1.89138446183716,2.84228386157407e-05
226,1.7621064975635001,0.00226862809574381,1.89957424463051,3.07484877298154e-05
227,1.77029628035685,0.00240859322189699,1.90776402742386,3.41545453675152e-05
228,1.7784860631502,0.00254855834805072,1.91595381021721,4.12222112479309e-05
229,1.7866758459435501,0.00248236835995623,1.92414359301056,4.9022463330347294e-05
230,1.7948656287368998,0.00241617837186229,1.9323333758039098,5.27297432007363e-05
231,1.80305541153025,0.00153082972864332,1.9405231585972602,5.15891376551666e-05
232,1.8112451943236003,0.0016372307761629,1.9487129413906101,4.5866648917026095e-05
233,1.8194349771169498,0.00114738915626666,1.95690272418397,4.2279614255667604e-05
234,1.8276247599103002,0.000657547536369874,1.96509250697732,4.34456563369586e-05
235,1.83581454270365,-6.35877972925843e-05,1.9732822897706699,4.47834758620317e-05
236,1.844004325497,-0.00230221260806207,1.9814720725640202,4.5358183325188595e-05
237,1.8521941082903501,-0.000815645857894696,1.9896618553573702,4.0067816458143296e-05
238,1.8603838910837,0.000486170907172137,1.99785163815072,3.2992784357071804e-05
239,1.86857367387705,0.0006092861821356071,2.00604142094407,3.23266913336378e-05
240,1.8767634566704,0.00013397309486543998,2.01423120373742,3.23385279933324e-05
241,1.88495323946375,-0.000341339992404727,2.02242098653077,3.2133168305901e-05
242,1.8931430222571,-0.000380299681878421,2.0306107693241198,3.14738495033768e-05
243,1.9013328050504499,-0.000419259371352666,2.0388005521174697,2.41372621305263e-05
244,1.9095225878438002,-0.000567316093118254,2.04699033491082,1.5163553986859601e-05
245,1.9177123706371497,-0.000362859420291252,2.05518011770417,1.41746302504086e-05
246,1.9259021534305,-8.184827597902859e-05,2.06336990049752,1.4451105961342498e-05
247,1.93409193622385,0.000194688771409147,2.0715596832908703,1.50529970089463e-05
248,1.9422817190172,0.000471225818796771,2.07974946608422,2.0145130666293104e-05
249,1.95047150181055,0.0011970506383214802,2.08793924887757,3.08932233487041e-05
250,1.9586612846039,0.0037196597944402898,2.09612903167092,4.04392515515724e-05
251,1.9668510673972601,0.00439633697674956,2.10431881446427,4.64008389360495e-05
252,1.97504085019061,0.00466005269752834,2.1125085972576203,5.14840765401606e-05
253,1.98323063298396,0.00294327069940675,2.12069838005097,5.7681226575784704e-05
254,1.99142041577731,0.00122648870128516,2.12888816284432,5.976571580613579e-05
255,1.99961019857066,0.0011406674885043801,2.13707794563767,5.33484133506832e-05
256,2.00779998136401,0.00105484627572415,2.14526772843102,3.6910732310434295e-05
257,2.0159897641573603,0.000766830166606205,2.15345751122437,1.3446838073885e-05
258,2.02417954695071,0.000370183647809175,2.16164729401772,-3.7570284030314796e-06
259,2.03236932974406,-2.6462870987855104e-05,2.16983707681107,-1.17264764314203e-05
260,2.04055911253741,-0.00017036814285356202,2.17802685960442,-1.77507582241617e-05
261,2.04874889533076,2.02479888273406e-05,2.1862166423977802,-2.3849804118963396e-05
262,2.05693867812411,-0.000212702586430019,2.1944064251911297,-3.7650761014683e-05
263,2.06512846091746,-0.000445653161687379,2.20259620798448,-5.8308895794884605e-05
264,2.0733182437108097,-0.00032604777582466497,2.21078599077783,-6.8076459524975e-05
265,2.0815080265041597,-0.0001052602228582,2.21897577357118,-6.56865141482895e-05
266,2.08969780929751,-1.7630986192125303e-05,2.22716555636453,-6.18500538841029e-05
267,2.09788759209086,8.87109287594099e-06,2.2353553391578798,-6.104550196346879e-05
268,2.10607737488421,3.53731719440073e-05,2.2435451219512297,-6.52070461820257e-05
269,2.1142671576775602,0.000561421931635402,2.25173490474458,-7.38051121868597e-05
270,2.1224569404709097,0.00119413016938162,2.2599246875379304,-8.27486513894451e-05
271,2.13064672326426,0.00135291800528672,2.26811447033128,-9.30160387344845e-05
272,2.13883650605761,0.0009948586440460712,2.27630425312463,-0.000101374528205005
273,2.14702628885096,0.000636799282805425,2.28449403591798,-0.00010490280195126099
274,2.15521607164431,5.98279867129484e-05,2.29268381871133,-0.000107109497126961
275,2.1634058544376598,0.00166122234815874,2.30087360150468,-0.000101763122905408
276,2.1715956372310097,0.0029772318827978603,2.30906338429803,-8.853502197681179e-05
277,2.17978542002436,0.00298091505210283,2.31725316709138,-7.70097315904672e-05
278,2.18797520281771,0.00260060401335264,2.3254429498847298,-6.79812036767877e-05
279,2.19616498561107,0.00222029297460244,2.33363273267808,-6.27192054433371e-05
280,2.20435476840442,0.00110654929249985,2.34182251547143,-5.5413395343997305e-05
281,2.21254455119777,0.0008967698456762189,2.3500122982647795,-4.29449906806003e-05
282,2.2207343339911203,0.00068699039885204,2.35820208105813,-3.31023088816694e-05
283,2.22892411678447,0.0017676984918850698,2.36639186385148,-2.6331196409056197e-05
284,2.2371138995778197,0.00190019562102717,2.37458164664483,-2.21207852123889e-05
285,2.24530368237117,0.0019619665404254,2.38277142943818,-1.8936291926323002e-05
286,2.25349346516452,0.0012089513307807801,2.3909612122315296,-9.15442976227655e-06
287,2.26168324795787,0.000455936121136163,2.39915099502488,8.06208549368361e-06
288,2.2698730307512203,0.00024112799926350497,2.40734077781824,2.3685189699505e-05
289,2.2780628135445697,0.000276668527445523,2.41553056061159,3.64241068530396e-05
290,2.2862525963379197,0.00025295855573440496,2.42372034340494,4.5479775747246004e-05
291,2.29444237913127,0.000229248584022735,2.43191012619829,4.87164857010422e-05
292,2.30263216192462,0.0003470098150837,2.44009990899164,4.32050573295077e-05
293,2.3108219447179703,0.000274363648490546,2.44828969178499,3.07458444538239e-05
294,2.31901172751132,0.000201717481897945,2.4564794745783396,1.79388304681462e-05
295,2.32720151030467,-7.27605907250098e-05,2.46466925737169,3.63560754364125e-06
296,2.33539129309802,0.00180951154696275,2.47285904016504,-1.05600792575224e-05
297,2.34358107589137,0.0029977103972336602,2.4810488229583902,-1.90479543806588e-05
298,2.35177085868472,0.00342907969764251,2.48923860575174,-1.97519527055113e-05
299,2.35996064147807,0.00341983339029534,2.49742838854509,-1.31145658690105e-05
300,2.3681504242714198,0.00341058708294927,2.50561817133844,-5.85391635098664e-06
301,2.37634020706477,0.0031820140821696603,2.51380795413179,1.5513488076285e-07
302,2.38452998985812,0.00176178975363142,2.52199773692514,4.67768983655402e-06
303,2.3927197726514704,0.00305704653541779,2.53018751971849,6.5878319973124296e-06
304,2.40090955544482,0.00306840180807133,2.5383773025118397,5.49465905113464e-06
305,2.40909933823817,0.00307975708072543,2.54656708530519,-3.98069878420016e-06
306,2.41728912103153,0.0038939269273875,2.55475686809854,-1.64514551120269e-05
