,time (min),Molar Mass 1,time (min).1,Molar Mass 2,time (min).2,LS,time (min).3,UV
129,23.9973667815096,35141.2697296729,26.5116300990682,14794.166511206698,23.1456293710012,0.0534137490488353,23.1438708105812,0.0261911676052067
130,24.005556564303003,34217.5394329337,26.5198198818615,15126.3988389824,23.153819153794498,0.053014204117316,23.1520605933746,0.026579353916307998
131,24.0137463470963,32870.7823780066,26.5280096646549,15162.3461957121,23.162008936587895,0.0537949013609544,23.160250376167898,0.026968220209714
132,24.0219361298897,33151.6325745154,26.5361994474482,15242.749622503401,23.170198719381197,0.0543558136139695,23.1684401589613,0.0273581819497482
133,24.030125912683,34012.3606830843,26.544389230241602,15161.6085123176,23.178388502174602,0.0567489323245879,23.176629941754605,0.0277500868673872
134,24.0383156954764,34059.0406455335,26.552579013034897,14974.7106921549,23.1865782849679,0.0571948997504229,23.184819724548003,0.0281369536193365
135,24.0465054782697,34898.779621557005,26.5607687958283,14911.021210891398,23.194768067761302,0.0573713137901143,23.193009507341298,0.0285197386490186
136,24.054695261063102,35276.8766202756,26.5689585786216,14894.917059211999,23.2029578505546,0.0575477278298064,23.201199290134696,0.0288994933147265
137,24.062885043856397,35284.855831475,26.577148361415,14913.972615658,23.211147633348,0.0606915654595524,23.209389072928,0.0292661634255023
138,24.0710748266498,34744.8620228976,26.585338144208304,14923.983829621699,23.2193374161413,0.0613307333910796,23.2175788557214,0.0296122477383361
139,24.0792646094431,35034.925599681,26.593527927001702,15010.697496846298,23.2275271989347,0.0623517930477979,23.2257686385147,0.0299448035464662
140,24.0874543922365,34810.023374225,26.601717709794997,14961.5590915615,23.235716981728,0.0623420472301334,23.233958421308103,0.0302731113970193
141,24.095644175029804,35311.932127744905,26.609907492588395,14923.1450702494,23.243906764521398,0.062332301412469,23.2421482041014,0.0305970197183553
142,24.103833957823202,34424.2695397027,26.6180972753817,14969.720064246001,23.2520965473147,0.0629105330893305,23.250337986894802,0.030924713828404
143,24.112023740616497,35200.1707765881,26.6262870581751,15039.168395217099,23.260286330108105,0.0632898338299864,23.2585277696881,0.0312575827076891
144,24.1202135234099,35685.578070334,26.6344768409684,14998.119574666001,23.268476112901396,0.0634206945697527,23.2667175524815,0.0315806010624973
145,24.1284033062032,36187.5269198506,26.6426666237618,15165.263931187099,23.276665895694798,0.06336002124952901,23.2749073352748,0.0318931441985432
146,24.1365930889966,35219.3354100667,26.6508564065551,15290.8375520159,23.284855678488103,0.0632993479293048,23.2830971180682,0.0321977344317891
147,24.1447828717899,34909.6449260315,26.6590461893485,15263.3422617438,23.2930454612815,0.0649065217428341,23.2912869008615,0.0324959767546656
148,24.1529726545833,35248.0841146117,26.6672359721418,15028.387005391001,23.301235244074803,0.065619032428228,23.2994766836549,0.0327941871102043
149,24.1611624373766,34532.998965402,26.675425754935198,15043.862089834,23.3094250268682,0.0659167887129043,23.307666466448197,0.0330915077937921
150,24.16935222017,34524.652844319906,26.6836155377285,15161.5731636579,23.3176148096615,0.0662145449975805,23.3158562492416,0.0333817056801135
151,24.1775420029633,33875.1308437179,26.691805320521897,15157.1139188096,23.3258045924549,0.0662500217849704,23.324046032034897,0.0336588535550671
152,24.185731785756698,34072.1976488292,26.6999951033152,15228.1120793551,23.3339943752482,0.0664836021700441,23.3322358148283,0.0339231605255806
153,24.19392156855,34499.554383701296,26.708184886108604,15469.2357655568,23.3421841580416,0.0691727027994827,23.340425597621604,0.034179122709089
154,24.202111351343397,35717.8451490811,26.716374668901896,15186.0175724594,23.3503739408349,0.0700710375990049,23.348615380415,0.0344212603514546
155,24.2103011341367,35248.316912237206,26.7245644516953,15165.4672695092,23.3585637236283,0.0704915169016613,23.3568051632083,0.0346456049175972
156,24.218490916930104,35571.8122759167,26.732754234488603,15193.6589264526,23.3667535064216,0.070440578144377,23.3649949460017,0.0348644545853292
157,24.226680699723396,34195.2540522537,26.740944017282,15221.3777616522,23.374943289215,0.0703896393870934,23.373184728795,0.0350817535017707
158,24.2348704825168,35565.4068528639,26.749133800075303,15193.702990771899,23.3831330720083,0.0699391535550561,23.381374511588398,0.0352876217423584
159,24.243060265310103,37396.882792283395,26.7573235828687,15182.542988521102,23.391322854801697,0.0714653814019961,23.3895642943817,0.035476788991416
160,24.2512500481035,39948.4188969675,26.765513365662,15284.069457110501,23.399512637595,0.0724642277513881,23.3977540771751,0.0356562991771198
161,24.259439830896802,40819.1966016987,26.7737031484554,15436.646472876399,23.407702420388397,0.0725424307375754,23.4059438599684,0.0358323389434068
162,24.2676296136902,39319.5664388151,26.7818929312487,15725.993490502,23.415892203181702,0.0724721933497061,23.414133642761804,0.0360002933903475
163,24.2758193964835,36921.2181210772,26.7900827140421,15494.0177510549,23.424081985975103,0.0724019559618369,23.4223234255551,0.0361539924688478
164,24.2840091792769,37758.967089763304,26.7982724968354,15459.1944694242,23.432271768768395,0.0718124786999897,23.430513208348497,0.0362955110684559
165,24.2921989620702,36553.2563049535,26.8064622796288,15402.5948892493,23.4404615515618,0.0719125640935798,23.438702991141803,0.0364321010111408
